GeneID,TruePE,PsuedoPE,gene_biotype
ENSMUSG00000024795,  4723.00,6939.296746841736,protein_coding
ENSMUSG00000024797,   142.00,215.32191689382572,protein_coding
ENSMUSG00000024799,   144.00,205.00709452765443,protein_coding
ENSMUSG00000024800,  1374.00,1958.526896776774,protein_coding
ENSMUSG00000024805,   217.00,312.0233765766816,protein_coding
ENSMUSG00000024806,    29.00,45.1273478519994,protein_coding
ENSMUSG00000024807,   234.00,328.7849629217099,protein_coding
ENSMUSG00000024811,  4507.79,6554.082577054906,protein_coding
ENSMUSG00000024812,  1205.00,1739.336921495634,protein_coding
ENSMUSG00000024816,   457.00,685.9356873503909,protein_coding
ENSMUSG00000024817,   644.00,924.465954568102,protein_coding
ENSMUSG00000024818,    34.00,54.15281742239928,protein_coding
ENSMUSG00000024824,   224.17,352.5101780490483,protein_coding
ENSMUSG00000024826,   545.15,826.6863771074206,protein_coding
ENSMUSG00000024827,  1552.00,2344.043382712426,protein_coding
ENSMUSG00000024829,  1717.00,2519.395362937338,protein_coding
ENSMUSG00000024830,    96.00,150.85427710525514,protein_coding
ENSMUSG00000024831,   136.00,206.29644732342584,protein_coding
ENSMUSG00000024833,   637.60,946.6612512678639,protein_coding
ENSMUSG00000024835,  1269.00,1671.0012233197492,protein_coding
ENSMUSG00000024837,   165.00,229.50479764731125,protein_coding
ENSMUSG00000024841,   540.00,780.058441441704,protein_coding
ENSMUSG00000024842,   176.00,242.39832560502535,protein_coding
ENSMUSG00000024843,   649.73,964.9041329567682,protein_coding
ENSMUSG00000024844,  2863.00,4212.315583785201,protein_coding
ENSMUSG00000024845,   302.00,292.6830846401104,processed_transcript
ENSMUSG00000024847,   315.00,443.53736174536556,protein_coding
ENSMUSG00000024851,    48.00,58.020875809713516,protein_coding
ENSMUSG00000024853,  1869.00,2781.1339804789345,protein_coding
ENSMUSG00000024854,    48.00,65.75699258434199,protein_coding
ENSMUSG00000024855,   170.00,261.7386175415965,protein_coding
ENSMUSG00000024856,   133.00,150.85427710525514,protein_coding
ENSMUSG00000024858,   590.00,932.2020713427305,protein_coding
ENSMUSG00000024862,   197.00,288.8150262527962,protein_coding
ENSMUSG00000024866,    81.00,103.14822366171292,protein_coding
ENSMUSG00000024867,   109.00,174.06262742914055,protein_coding
ENSMUSG00000024869,   189.40,229.51273333784772,protein_coding
ENSMUSG00000024870,  1296.00,1954.6588383894598,protein_coding
ENSMUSG00000024871,    22.89,33.88046134055094,protein_coding
ENSMUSG00000024873,     7.00,9.025469570399881,protein_coding
ENSMUSG00000024875,   212.00,314.6020821682244,protein_coding
ENSMUSG00000024878,  1342.00,1955.9481911852313,protein_coding
ENSMUSG00000024883,    81.30,115.86792563168711,protein_coding
ENSMUSG00000024885,    40.44,58.020875809713516,protein_coding
ENSMUSG00000024889,   178.00,256.5812063585109,protein_coding
ENSMUSG00000024891,   122.00,184.37744979531183,protein_coding
ENSMUSG00000024892,   382.00,569.8939357309639,protein_coding
ENSMUSG00000024896,   268.00,388.09519152719486,protein_coding
ENSMUSG00000024900,   126.00,195.98162495725455,protein_coding
ENSMUSG00000024901,    10.00,16.76158634502835,protein_coding
ENSMUSG00000024902,  1821.00,2688.300579183393,protein_coding
ENSMUSG00000024905,     8.00,11.604175161942702,protein_coding
ENSMUSG00000024906,   163.00,255.29185356273948,protein_coding
ENSMUSG00000024908,  1043.00,1563.9849412707222,protein_coding
ENSMUSG00000024909,    56.00,90.2546957039988,protein_coding
ENSMUSG00000024910,    18.00,25.78705591542823,protein_coding
ENSMUSG00000024911,   172.00,274.63214549931064,protein_coding
ENSMUSG00000024913,   485.81,717.4272018550721,protein_coding
ENSMUSG00000024914,   566.00,786.505205420561,protein_coding
ENSMUSG00000024921,    20.00,29.655114302742465,protein_coding
ENSMUSG00000024924,    75.00,103.14822366171292,protein_coding
ENSMUSG00000024925,   611.52,857.8867737733901,protein_coding
ENSMUSG00000024926,   249.48,396.6534965121934,protein_coding
ENSMUSG00000024927,    98.00,143.11816033062667,protein_coding
ENSMUSG00000024935,     5.84,7.534231424304701,protein_coding
ENSMUSG00000024937,    58.00,83.80793172514174,protein_coding
ENSMUSG00000024939,    25.16,34.390290635493564,protein_coding
ENSMUSG00000024940,    36.00,61.88893419702775,protein_coding
ENSMUSG00000024941,   326.00,501.5582375550791,protein_coding
ENSMUSG00000024942,   220.99,327.4956101259385,protein_coding
ENSMUSG00000024943,  1352.00,1964.973660755631,protein_coding
ENSMUSG00000024944,   278.00,403.5674250764518,protein_coding
ENSMUSG00000024947,   387.00,590.5235804633064,protein_coding
ENSMUSG00000024948,    76.00,118.62045721096986,protein_coding
ENSMUSG00000024949,  1356.00,2015.258419790716,protein_coding
ENSMUSG00000024952,    85.00,140.53945473908385,protein_coding
ENSMUSG00000024953,   545.08,821.5843663324162,protein_coding
ENSMUSG00000024955,   196.00,299.12984861896746,protein_coding
ENSMUSG00000024958,    77.95,122.56688227838085,protein_coding
ENSMUSG00000024959,   228.05,327.41724344609963,protein_coding
ENSMUSG00000024960,   477.00,723.3269184277618,protein_coding
ENSMUSG00000024962,    94.00,148.27557151371232,protein_coding
ENSMUSG00000024963,    59.00,90.2546957039988,protein_coding
ENSMUSG00000024965,    20.00,30.944467098513876,protein_coding
ENSMUSG00000024966,  3168.00,4605.568186495482,protein_coding
ENSMUSG00000024968,  1269.00,1881.1657290304893,protein_coding
ENSMUSG00000024969,   361.00,536.3707630409071,protein_coding
ENSMUSG00000024970,   246.82,377.4852545181797,protein_coding
ENSMUSG00000024974,  2739.00,3999.5723724829186,protein_coding
ENSMUSG00000024975,   139.32,201.51284271515917,protein_coding
ENSMUSG00000024976,   855.00,1254.5402702855833,protein_coding
ENSMUSG00000024978,    89.00,131.51398516868397,protein_coding
ENSMUSG00000024981,   280.00,417.7503058299373,protein_coding
ENSMUSG00000024982,   332.00,510.58370712547895,protein_coding
ENSMUSG00000024983,    92.00,136.67139635176963,protein_coding
ENSMUSG00000024985,    17.00,25.78705591542823,protein_coding
ENSMUSG00000024986,    28.00,36.101878281599525,protein_coding
ENSMUSG00000024987,    18.00,27.07640871119964,protein_coding
ENSMUSG00000024989,  2861.00,4240.681345292172,protein_coding
ENSMUSG00000024990,    30.00,42.54864226045658,protein_coding
ENSMUSG00000024991,  4488.00,6571.831200046884,protein_coding
ENSMUSG00000024993,  1317.00,1877.297670643175,protein_coding
ENSMUSG00000024997,  2430.00,3654.02582321618,protein_coding
ENSMUSG00000024998,    42.00,68.33569817588481,protein_coding
ENSMUSG00000024999,  1518.00,2209.950691952199,protein_coding
ENSMUSG00000025001,  7519.22,11135.526233014021,protein_coding
ENSMUSG00000025006,    49.00,77.36116774628469,protein_coding
ENSMUSG00000025007,   679.00,1021.1674142509579,protein_coding
ENSMUSG00000025008,    32.00,47.706053443542224,protein_coding
ENSMUSG00000025010,    57.00,91.54404849977021,protein_coding
ENSMUSG00000025016,  1708.00,2502.63377659231,protein_coding
ENSMUSG00000025019,    97.00,143.11816033062667,protein_coding
ENSMUSG00000025024,   643.00,934.7807769342734,protein_coding
ENSMUSG00000025025,   270.00,384.2271331398806,protein_coding
ENSMUSG00000025026,   272.00,389.3845443229663,protein_coding
ENSMUSG00000025027,  1590.00,2390.4600833601967,protein_coding
ENSMUSG00000025034,   263.00,372.6229579779379,protein_coding
ENSMUSG00000025035,   373.00,524.7665878789645,protein_coding
ENSMUSG00000025036,   121.00,174.0763725655944,protein_coding
ENSMUSG00000025037,  2298.48,3371.6417342527147,protein_coding
ENSMUSG00000025038,   244.00,349.41460765405253,protein_coding
ENSMUSG00000025040,  1492.00,2128.7214658186003,protein_coding
ENSMUSG00000025041,   231.81,328.18603057685453,protein_coding
ENSMUSG00000025047,  1248.84,1858.9909227214896,protein_coding
ENSMUSG00000025049,   276.00,402.27807228068036,protein_coding
ENSMUSG00000025050,  1350.00,1897.9273153755178,protein_coding
ENSMUSG00000025056,  1198.00,1770.281388594148,protein_coding
ENSMUSG00000025059,   541.00,801.977438969818,protein_coding
ENSMUSG00000025060,   820.00,1162.996221785813,protein_coding
ENSMUSG00000025064,    60.00,96.70145968285586,protein_coding
ENSMUSG00000025066,  1017.00,1414.4200169612384,protein_coding
ENSMUSG00000025068,   520.00,743.9565631601045,protein_coding
ENSMUSG00000025076,    24.00,36.101878281599525,protein_coding
ENSMUSG00000025077,   147.00,207.58580011919724,protein_coding
ENSMUSG00000025078,   187.00,269.474734316225,protein_coding
ENSMUSG00000025082,    44.00,69.62505097165622,protein_coding
ENSMUSG00000025083,    51.00,70.91440376742763,protein_coding
ENSMUSG00000025085,    63.00,105.72692925325575,protein_coding
ENSMUSG00000025086,   254.23,376.5381303891512,protein_coding
ENSMUSG00000025090,     4.00,3.8680583873142345,protein_coding
ENSMUSG00000025092,    32.00,43.83799505622799,protein_coding
ENSMUSG00000025094,    29.00,42.54864226045658,protein_coding
ENSMUSG00000025102,   294.00,426.7757754003372,protein_coding
ENSMUSG00000025103,   649.86,1264.8550926517546,protein_coding
ENSMUSG00000025104,    94.83,151.32464821177945,protein_coding
ENSMUSG00000025130,  3796.00,5674.441654189982,protein_coding
ENSMUSG00000025132,  1951.00,2982.2730166192746,protein_coding
ENSMUSG00000025133,  1064.00,1582.035880411522,protein_coding
ENSMUSG00000025134,  1717.00,2707.6408711199642,protein_coding
ENSMUSG00000025135,   307.00,443.53736174536556,protein_coding
ENSMUSG00000025137,   306.00,456.4308897030797,protein_coding
ENSMUSG00000025138,   137.00,201.13903614034018,protein_coding
ENSMUSG00000025139,   285.00,433.22253937919425,protein_coding
ENSMUSG00000025140,   413.00,615.0212835829633,protein_coding
ENSMUSG00000025142,   870.42,1324.2260628995318,protein_coding
ENSMUSG00000025144,   730.00,1079.1882900606713,protein_coding
ENSMUSG00000025145,   153.00,221.76868087268278,protein_coding
ENSMUSG00000025147,   244.00,362.3081356117666,protein_coding
ENSMUSG00000025151,  2009.00,3085.4212402809876,protein_coding
ENSMUSG00000025153,  4327.00,6635.009487039683,protein_coding
ENSMUSG00000025154,   507.00,727.1949768150761,protein_coding
ENSMUSG00000025155,   710.00,1062.426703715643,protein_coding
ENSMUSG00000025156,  2819.00,4306.438337876514,protein_coding
ENSMUSG00000025157,   278.33,418.6499137446705,protein_coding
ENSMUSG00000025158,    83.00,122.4885155982841,protein_coding
ENSMUSG00000025159,   830.67,1208.5133145188508,protein_coding
ENSMUSG00000025161,   467.00,711.7227432658192,protein_coding
ENSMUSG00000025162,   722.00,1097.239229201471,protein_coding
ENSMUSG00000025163,     1.00,1.2893527957714115,protein_coding
ENSMUSG00000025169,    47.24,66.65738871705692,protein_coding
ENSMUSG00000025171,   132.00,181.79874420376902,protein_coding
ENSMUSG00000025173,  1487.41,2268.1341478001486,protein_coding
ENSMUSG00000025176,    16.00,20.629644732342584,protein_coding
ENSMUSG00000025178,   451.00,678.1995705757624,protein_coding
ENSMUSG00000025184,   493.00,741.3778575685616,protein_coding
ENSMUSG00000025188,   126.86,181.64782048727957,protein_coding
ENSMUSG00000025190,   864.00,1264.8550926517546,protein_coding
ENSMUSG00000025192,    43.35,67.46610277154255,protein_coding
ENSMUSG00000025193,    77.00,112.1736932321128,protein_coding
ENSMUSG00000025195,    72.00,112.1736932321128,protein_coding
ENSMUSG00000025196,    38.00,51.57411183085646,protein_coding
ENSMUSG00000025197,     8.00,10.314822366171292,protein_coding
ENSMUSG00000025198,   468.00,697.5398625123336,protein_coding
ENSMUSG00000025199,  1011.00,1496.9385958906087,protein_coding
ENSMUSG00000025200,   210.00,313.31272937245296,protein_coding
ENSMUSG00000025202,   152.41,247.21691500791553,protein_coding
ENSMUSG00000025203,  3817.11,5650.677371261629,protein_coding
ENSMUSG00000025204,  2197.00,3197.5949335131004,protein_coding
ENSMUSG00000025207,    77.00,112.1736932321128,protein_coding
ENSMUSG00000025208,   247.52,363.59748840753804,protein_coding
ENSMUSG00000025209,   263.00,415.1716002383945,protein_coding
ENSMUSG00000025212,    91.00,134.0926907602268,protein_coding
ENSMUSG00000025217,   259.00,394.5419555060519,protein_coding
ENSMUSG00000025218,   136.00,197.27097775302596,protein_coding
ENSMUSG00000025219,    15.00,21.918997528113994,protein_coding
ENSMUSG00000025220,  1743.31,2585.688518389476,protein_coding
ENSMUSG00000025221,    18.00,27.07640871119964,protein_coding
ENSMUSG00000025223,  1455.00,2176.4275192621426,protein_coding
ENSMUSG00000025224,   268.88,395.7414073194292,protein_coding
ENSMUSG00000025225,   176.00,265.60667592891076,protein_coding
ENSMUSG00000025226,    40.51,63.858329198213944,protein_coding
ENSMUSG00000025227,   227.02,355.8613716329096,protein_coding
ENSMUSG00000025228,   529.00,795.5306749909608,protein_coding
ENSMUSG00000025231,   130.00,195.98162495725455,protein_coding
ENSMUSG00000025232,   413.00,616.3106363787347,protein_coding
ENSMUSG00000025234,  1409.00,2097.7769987200863,protein_coding
ENSMUSG00000025235,   272.00,415.1716002383945,protein_coding
ENSMUSG00000025236,   480.00,673.0421593926768,protein_coding
ENSMUSG00000025237,    72.00,104.43757645748433,protein_coding
ENSMUSG00000025239,   203.00,309.44467098513877,protein_coding
ENSMUSG00000025240,  1435.00,2153.219168938257,protein_coding
ENSMUSG00000025241,   106.00,174.06262742914055,protein_coding
ENSMUSG00000025245,   553.79,1161.3673263107792,protein_coding
ENSMUSG00000025246,  1377.00,2032.0200061357446,protein_coding
ENSMUSG00000025257,   180.00,273.34279270353926,protein_coding
ENSMUSG00000025260,  2284.00,3334.26632986487,protein_coding
ENSMUSG00000025261,  6463.02,9769.426133559984,protein_coding
ENSMUSG00000025262,   126.42,184.78389717294576,protein_coding
ENSMUSG00000025264,   788.73,1149.915100622836,protein_coding
ENSMUSG00000025265,  1406.27,2113.4368254681594,protein_coding
ENSMUSG00000025266,  3653.05,5380.4692167541,protein_coding
ENSMUSG00000025268,   906.00,1389.9223138415816,protein_coding
ENSMUSG00000025269,   370.00,542.8175270197643,protein_coding
ENSMUSG00000025271,   770.00,1153.9707522154133,protein_coding
ENSMUSG00000025272,   514.00,743.9565631601045,protein_coding
ENSMUSG00000025277,   246.00,346.8359020625097,protein_coding
ENSMUSG00000025278,  4222.00,6120.55772152689,protein_coding
ENSMUSG00000025280,   465.00,702.6972736954193,protein_coding
ENSMUSG00000025283,  4824.00,6996.028269855678,protein_coding
ENSMUSG00000025287,  4609.00,6729.132241130997,protein_coding
ENSMUSG00000025289,  4336.00,6272.701351427917,protein_coding
ENSMUSG00000025290, 62211.27,96934.33240177759,protein_coding
ENSMUSG00000025314,   220.13,320.83990272164664,protein_coding
ENSMUSG00000025316,   319.00,502.84759035085045,protein_coding
ENSMUSG00000025317,     8.91,11.10742547396647,protein_coding
ENSMUSG00000025323,   127.00,172.77327463336914,protein_coding
ENSMUSG00000025324,   109.00,162.45845226719786,protein_coding
ENSMUSG00000025326,  3877.44,5638.596811560028,protein_coding
ENSMUSG00000025328,    16.00,21.918997528113994,protein_coding
ENSMUSG00000025330,    19.00,21.918997528113994,protein_coding
ENSMUSG00000025332,  1708.00,2583.8630027259087,protein_coding
ENSMUSG00000025333,    83.00,121.19916280251267,protein_coding
ENSMUSG00000025337,  1884.00,2763.083041338135,protein_coding
ENSMUSG00000025340,   155.00,223.0580336684542,protein_coding
ENSMUSG00000025348,    46.00,65.75699258434199,protein_coding
ENSMUSG00000025350,    20.40,31.71412698843714,protein_coding
ENSMUSG00000025351,  3239.41,6063.352735582257,protein_coding
ENSMUSG00000025352,    26.00,37.39123107737093,protein_coding
ENSMUSG00000025353,  1360.12,2122.952432782152,protein_coding
ENSMUSG00000025354,   448.39,651.7347837243724,protein_coding
ENSMUSG00000025357,   434.00,651.1231618645628,protein_coding
ENSMUSG00000025358,   709.00,1081.7669956522143,protein_coding
ENSMUSG00000025359,   102.00,156.0116882883408,protein_coding
ENSMUSG00000025362, 12359.50,35160.39166832149,protein_coding
ENSMUSG00000025364,  4898.92,7279.6858849253895,protein_coding
ENSMUSG00000025366,   246.85,363.43533730216484,protein_coding
ENSMUSG00000025369,   180.00,278.5002038866249,protein_coding
ENSMUSG00000025371,   230.00,348.1252548582811,protein_coding
ENSMUSG00000025372,   123.00,185.66680259108324,protein_coding
ENSMUSG00000025373,   291.00,437.0905977665085,protein_coding
ENSMUSG00000025374,   119.00,167.61586345028348,protein_coding
ENSMUSG00000025377,   131.30,198.5603305861886,protein_coding
ENSMUSG00000025381,  1714.00,2623.8329393948225,protein_coding
ENSMUSG00000025383,   124.00,174.06262742914055,protein_coding
ENSMUSG00000025384,    81.00,131.51398516868397,protein_coding
ENSMUSG00000025389,     3.00,6.446763978857057,protein_coding
ENSMUSG00000025393, 13657.33,20380.79729020559,protein_coding
ENSMUSG00000025395,  2845.00,4160.758119948709,protein_coding
ENSMUSG00000025402,   184.33,264.84115392809946,protein_coding
ENSMUSG00000025403,  1563.00,2335.0179131420264,protein_coding
ENSMUSG00000025404,   332.00,491.25989690962433,protein_coding
ENSMUSG00000025407,    71.00,105.72692925325575,protein_coding
ENSMUSG00000025408,   445.00,658.8592786391913,protein_coding
ENSMUSG00000025409,   216.00,327.4956101259385,protein_coding
ENSMUSG00000025410,  1261.00,1861.8254370939183,protein_coding
ENSMUSG00000025413,   868.00,1302.2463237291256,protein_coding
ENSMUSG00000025417,   575.85,843.1546256718503,protein_coding
ENSMUSG00000025420,    25.00,32.23381989428529,protein_coding
ENSMUSG00000025421,   560.00,813.5816141317606,protein_coding
ENSMUSG00000025423,  1284.00,1910.8208433332318,protein_coding
ENSMUSG00000025427,    64.00,100.56951807017009,protein_coding
ENSMUSG00000025428,  8967.00,13339.644025051024,protein_coding
ENSMUSG00000025429,     7.00,10.314822366171292,protein_coding
ENSMUSG00000025431,   387.80,581.4981108929065,protein_coding
ENSMUSG00000025436,   186.00,266.8960287246822,protein_coding
ENSMUSG00000025437,   702.31,1046.1964880712196,protein_coding
ENSMUSG00000025439,  1620.00,2365.96238024054,protein_coding
ENSMUSG00000025450,    13.00,16.923236672996058,processed_transcript
ENSMUSG00000025451,   912.00,1294.510206954497,protein_coding
ENSMUSG00000025453,   145.00,211.4538585065115,protein_coding
ENSMUSG00000025464,   203.70,315.89143496399583,protein_coding
ENSMUSG00000025465,  2018.12,2804.34233080282,protein_coding
ENSMUSG00000025466,   714.00,994.0910055397583,protein_coding
ENSMUSG00000025467,    25.00,29.655114302742465,protein_coding
ENSMUSG00000025470,   213.00,314.6020821682244,protein_coding
ENSMUSG00000025473,    22.00,34.81252548582811,protein_coding
ENSMUSG00000025474,   292.00,438.37995056227993,protein_coding
ENSMUSG00000025477,   219.00,322.3381989428529,protein_coding
ENSMUSG00000025478,    32.00,43.83799505622799,protein_coding
ENSMUSG00000025480,   450.00,658.8592786391913,protein_coding
ENSMUSG00000025481,   221.00,324.9169045343957,protein_coding
ENSMUSG00000025484,   313.00,489.9540623931364,protein_coding
ENSMUSG00000025485,   180.00,269.474734316225,protein_coding
ENSMUSG00000025486,   123.00,180.5093914079976,protein_coding
ENSMUSG00000025487,  2946.00,4285.808693144172,protein_coding
ENSMUSG00000025489,     9.00,15.472233549256938,protein_coding
ENSMUSG00000025491,  8715.10,12697.779433378944,protein_coding
ENSMUSG00000025492,  3856.84,5476.937575814871,protein_coding
ENSMUSG00000025494,    69.00,101.85887086594151,protein_coding
ENSMUSG00000025495,   627.00,937.3594825258161,protein_coding
ENSMUSG00000025499,   455.00,469.32441766079376,protein_coding
ENSMUSG00000025500,    34.00,32.23381989428529,protein_coding
ENSMUSG00000025503,  2063.00,2233.1590422760846,protein_coding
ENSMUSG00000025504,   223.26,266.6892803192339,protein_coding
ENSMUSG00000025505,    67.36,51.987472938660616,protein_coding
ENSMUSG00000025507,   208.00,242.39832560502535,protein_coding
ENSMUSG00000025508,  7174.70,7267.789612560718,protein_coding
ENSMUSG00000025509,    94.00,92.83340129554162,protein_coding
ENSMUSG00000025510,  1487.95,1442.7444772618855,protein_coding
ENSMUSG00000025511,   239.89,303.6956477886402,protein_coding
ENSMUSG00000025512,   447.11,622.0596595752332,protein_coding
ENSMUSG00000025519,    73.00,103.14822366171292,protein_coding
ENSMUSG00000025521,   266.00,398.41001389336617,protein_coding
ENSMUSG00000025525,  1586.00,2318.2563267969977,protein_coding
ENSMUSG00000025529,   121.00,190.8242137741689,protein_coding
ENSMUSG00000025531,  3288.00,4933.06379662142,protein_coding
ENSMUSG00000025532,   631.00,899.9682514484452,protein_coding
ENSMUSG00000025533,   298.00,459.0095952946225,protein_coding
ENSMUSG00000025534,   304.00,453.85218411153687,protein_coding
ENSMUSG00000025537,   105.57,108.4912373476236,protein_coding
ENSMUSG00000025538,   622.05,781.7122953455815,protein_coding
ENSMUSG00000025544,  1419.00,2099.066351515858,protein_coding
ENSMUSG00000025545,   260.00,399.69936668913755,protein_coding
ENSMUSG00000025555,   186.00,287.52567345702477,protein_coding
ENSMUSG00000025557,    57.00,90.2546957039988,protein_coding
ENSMUSG00000025558,   248.00,364.8868412033095,protein_coding
ENSMUSG00000025571,   403.13,577.6360198611253,protein_coding
ENSMUSG00000025572,   205.00,293.97243743588183,protein_coding
ENSMUSG00000025574,   628.00,945.0955993004446,protein_coding
ENSMUSG00000025575,   199.00,321.04884614708146,protein_coding
ENSMUSG00000025577,   203.00,327.4956101259385,protein_coding
ENSMUSG00000025578,    17.00,23.208350323885405,protein_coding
ENSMUSG00000025579,   621.00,990.222947152444,protein_coding
ENSMUSG00000025580,  1039.61,1484.1862317180444,protein_coding
ENSMUSG00000025583,   400.00,591.8129332590779,protein_coding
ENSMUSG00000025584,    41.00,61.88893419702775,protein_coding
ENSMUSG00000025586,    76.00,109.59498764056998,protein_coding
ENSMUSG00000025591,  1197.50,1691.9161564405777,protein_coding
ENSMUSG00000025592,    24.00,32.23381989428529,protein_coding
ENSMUSG00000025602,    62.04,86.38663731668457,protein_coding
ENSMUSG00000025607,   819.58,1241.585321096084,protein_coding
ENSMUSG00000025608,   381.00,589.234227667535,protein_coding
ENSMUSG00000025609,  1648.94,2408.3530473604837,protein_coding
ENSMUSG00000025612,   306.00,429.35448099188005,protein_coding
ENSMUSG00000025613, 25865.60,37856.11576056525,protein_coding
ENSMUSG00000025616,   730.40,1055.262262966027,protein_coding
ENSMUSG00000025626,   519.00,783.9264998290182,protein_coding
ENSMUSG00000025630,  4198.00,6169.553127766204,protein_coding
ENSMUSG00000025645,   242.00,371.3336051821665,protein_coding
ENSMUSG00000025646,   327.16,489.0410350775928,protein_coding
ENSMUSG00000025647,   171.00,260.44926474582513,protein_coding
ENSMUSG00000025648,    31.00,41.25928946468517,protein_coding
ENSMUSG00000025650,   102.00,154.72233549256939,protein_coding
ENSMUSG00000025651,  1632.00,2489.7402486345954,protein_coding
ENSMUSG00000025656,    23.00,34.81252548582811,protein_coding
ENSMUSG00000025658,    27.00,42.54864226045658,protein_coding
ENSMUSG00000025665,  5592.00,8326.640355091775,protein_coding
ENSMUSG00000025666,   764.78,1124.06658170446,protein_coding
ENSMUSG00000025701,    11.00,18.050939140799763,protein_coding
ENSMUSG00000025702,   343.00,526.0559406747359,protein_coding
ENSMUSG00000025722,   496.00,725.9056240193047,protein_coding
ENSMUSG00000025723,    28.00,47.706053443542224,protein_coding
ENSMUSG00000025724,  1686.00,2462.663839923396,protein_coding
ENSMUSG00000025726,   279.00,428.0651281961086,protein_coding
ENSMUSG00000025728,   489.58,721.8882905735297,protein_coding
ENSMUSG00000025730,   255.00,394.5419555060519,protein_coding
ENSMUSG00000025731,   176.00,263.02797033736795,protein_coding
ENSMUSG00000025732,   110.00,159.879746675655,protein_coding
ENSMUSG00000025733,   413.91,630.3695156513708,protein_coding
ENSMUSG00000025736,   120.59,185.13251501214611,protein_coding
ENSMUSG00000025737,   202.00,292.6830846401104,protein_coding
ENSMUSG00000025738,    31.00,43.83799505622799,protein_coding
ENSMUSG00000025739,    33.66,50.17711319868347,protein_coding
ENSMUSG00000025742,   810.00,1178.46845533507,protein_coding
ENSMUSG00000025743,    87.00,136.67139635176963,protein_coding
ENSMUSG00000025745,  1074.00,1521.4362990102657,protein_coding
ENSMUSG00000025747,  2482.46,3105.5385026332674,protein_coding
ENSMUSG00000025757,    96.01,148.27557151371232,protein_coding
ENSMUSG00000025758,   670.23,1491.403819084476,protein_coding
ENSMUSG00000025759,   121.97,175.2058645694656,protein_coding
ENSMUSG00000025762,   103.00,141.82880753485526,protein_coding
ENSMUSG00000025764,  2940.00,4279.361929165315,protein_coding
ENSMUSG00000025766,   178.00,254.00250076696807,protein_coding
ENSMUSG00000025781, 11361.00,16581.07695362035,protein_coding
ENSMUSG00000025782,   108.04,163.67318169405598,protein_coding
ENSMUSG00000025785,  1538.00,2191.8997528113996,protein_coding
ENSMUSG00000025786,   402.67,590.092020806096,protein_coding
ENSMUSG00000025790,    16.00,20.629644732342584,protein_coding
ENSMUSG00000025791,   229.00,333.9423741047956,protein_coding
ENSMUSG00000025792,   118.00,188.24550818262608,protein_coding
ENSMUSG00000025793,   254.00,384.2271331398806,protein_coding
ENSMUSG00000025794, 11128.79,20109.5069848234,protein_coding
ENSMUSG00000025795,   203.00,305.5766125978245,protein_coding
ENSMUSG00000025809,  6145.00,9132.485852448908,protein_coding
ENSMUSG00000025812,   463.00,680.7782761673053,protein_coding
ENSMUSG00000025813,   149.00,210.16450571074006,protein_coding
ENSMUSG00000025815,  1069.01,1798.5920951751195,protein_coding
ENSMUSG00000025816,   699.93,1022.6302032949661,protein_coding
ENSMUSG00000025817,  3980.02,4582.455515084257,protein_coding
ENSMUSG00000025821,   101.00,149.56492430948373,protein_coding
ENSMUSG00000025823,  1553.00,2333.7285603462547,protein_coding
ENSMUSG00000025825,   902.30,1331.9492435459863,protein_coding
ENSMUSG00000025838,   324.00,475.7711816396508,protein_coding
ENSMUSG00000025839,   596.00,867.73443155416,protein_coding
ENSMUSG00000025854,    30.00,39.96993666891375,protein_coding
ENSMUSG00000025855,    19.00,28.365761506971054,protein_coding
ENSMUSG00000025856,   491.02,709.77164426861,protein_coding
ENSMUSG00000025857,   258.96,377.7260288201305,protein_coding
ENSMUSG00000025858,  1014.00,1489.2024791159802,protein_coding
ENSMUSG00000025860,  1421.00,2095.198293128544,protein_coding
ENSMUSG00000025862,  3994.00,5932.312213344264,protein_coding
ENSMUSG00000025868,   656.00,997.9590639270725,protein_coding
ENSMUSG00000025869,  1034.00,1565.2742940664934,protein_coding
ENSMUSG00000025870,    57.00,83.80793172514174,protein_coding
ENSMUSG00000025871,   343.66,547.0506430295063,protein_coding
ENSMUSG00000025872,   419.00,624.0467531533632,protein_coding
ENSMUSG00000025873,   683.00,995.3803583355296,protein_coding
ENSMUSG00000025875,    69.00,95.41210688708445,protein_coding
ENSMUSG00000025876,     7.00,11.604175161942702,protein_coding
ENSMUSG00000025878,  1001.91,1482.6120360180719,protein_coding
ENSMUSG00000025880,   374.00,544.1068798155356,protein_coding
ENSMUSG00000025885,    24.00,34.81252548582811,protein_coding
ENSMUSG00000025889,    19.00,24.49770311965682,protein_coding
ENSMUSG00000025892,    20.00,28.365761506971054,protein_coding
ENSMUSG00000025893,    78.00,108.30563484479856,protein_coding
ENSMUSG00000025894,  3013.00,4391.535622397428,protein_coding
ENSMUSG00000025898,  1109.00,1618.1377586931214,protein_coding
ENSMUSG00000025899,   407.06,593.1022860548493,protein_coding
ENSMUSG00000025902,     4.00,6.446763978857057,protein_coding
ENSMUSG00000025903,  2730.24,4030.300420644499,protein_coding
ENSMUSG00000025907,   821.86,1176.5088918424835,protein_coding
ENSMUSG00000025911,    37.00,47.706053443542224,protein_coding
ENSMUSG00000025912,   482.00,707.8546848785049,protein_coding
ENSMUSG00000025915,   200.00,302.9979070062817,protein_coding
ENSMUSG00000025917,  5247.28,7623.198716520953,protein_coding
